ResultID,ConditionID,Field1,Field2,FieldtTypeID,NotificationID,Message,LanguageCode,Explanation,Label
154,6,AppointmentDate,pastDate(),1,5,የይግባኝ ቃለ-መጠይቅ ቀጠሮዎ ቀን ላይ ነው ፣ {0} ፣ ስለ ሂደቱ በስልክ ወይም በተቀበሉት የጽሁፍ መልክት ይብራራልዎታል። እባክዎን ከእርስዎ ጋር ለመገናኝት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የእውቂያ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ተመዝግቧል። ይህ ቁጥር / እነዚህ ቁጥሮች ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎን አዲሱን ቁጥርዎን በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።,am-ET,ለወደፊቱ  የይግባኝ ለቃለ መጠይቅ ቀጠሮ ላላቸው አመልካቾች ወይም<br/>የይግባኝ ቃለ መጠይቅ ቀጠሮ ላለፋቸው ኣመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
159,5,AppointmentDate,Now(),1,5,የይግባኝ ቃለ-መጠይቅ ቀጠሮዎ ቀን ላይ ነው ፣ {0} ፣ ስለ ሂደቱ በስልክ ወይም በተቀበሉት የጽሁፍ መልክት ይብራራልዎታል። እባክዎን ከእርስዎ ጋር ለመገናኝት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የእውቂያ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ተመዝግቧል። ይህ ቁጥር / እነዚህ ቁጥሮች ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎን አዲሱን ቁጥርዎን በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።,am-ET,ለወደፊቱ  የይግባኝ ለቃለ መጠይቅ ቀጠሮ ላላቸው አመልካቾች ወይም<br/>የይግባኝ ቃለ መጠይቅ ቀጠሮ ላለፋቸው ኣመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
274,1,AppointmentDate,noDate,1,12,የ እርስዎ አር ሲ ዲ (RSD) ቃለ-መጠይቅ የቀጠሮ ቀን ተቀይሯል። አዲስ ቀጠሮ ቀን ሲዘጋጅሎት ይደወሎታል። እንዲሁም አዲሱን የቀጠሮ ቀን በዚህ ድህረ-ገፅ ላይ ማየት ይቻላሉ።<BR/>እባክዎን ከእርስዎ ጋር ለመገናኘት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የስልክ ቁጥርዎ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው በጣም አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ሆኖ ተመዝግቧል።  ይህ ቁጥር / እነዚህ ቁጥሮች / ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎ በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።,am-ET,የቀጠሮ ቀን ለተቀየረባቸው አመልካቾች,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
100,1,AppointmentDate,noDate,1,7,የእርስዎ የስደተኝነት ማረጋገጫ (RSD) ውጤት ዝግጁ ነው። የውጤት ማሳወቂያ ቀጠሮዎ ቀን ላይ ነው ፣ {0} ፣ ስለ ሂደቱ በስልክ ወይም በተቀበሉት የጽሁፍ መልክት ይብራራልዎታል። እባክዎን ከእርስዎ ጋር ለመገናኝት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የእውቂያ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ተመዝግቧል። ይህ ቁጥር / እነዚህ ቁጥሮች ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎን አዲሱን ቁጥርዎን በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።,am-ET,ጉዳዩ ለተጠናቀቀ እና የውሳኔ ማሳወቂያ ለተያዘላቸው አመልካቾች ወይም<br/>ጉዳያቸው ለተጠናቀቀ እና ውሳኔያቸውን የሚያውቁበት የቀጠሮ ቀን ላመለጣቸው አመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
104,6,AppointmentDate,pastDate,1,4,እንደገና የመክፈት ጥያቄዎ ደርሷል. እናም በቢሮው አቅም እና ቅድሚያ  ከሚሰጣቸው ጉዳዮች መሠረት በማድረግ  UNHCR ጉዳይዎን ለማስኬድ የሚያስፈልጉ ማናቸውንም ተጨማሪ መረጃዎች ለማግኘት ሊደውልሎ ይችላል። እባክዎን ከእርስዎ ጋር ለመገናኝት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የእውቂያ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ተመዝግቧል። ይህ ቁጥር / እነዚህ ቁጥሮች ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎን አዲሱን ቁጥርዎን በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።,am-ET,እንደገና  ለማስከፈት ላይ ለተመዘገቡ አመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
105,1,AppointmentDate,noDate,1,3,የይግባኝ ጥያቄዎ ደርሷል። እናም በቢሮው አቅም እና ቅድሚያ  ከሚሰጣቸው ጉዳዮች መሠረት በማድረግ ይካተታል። UNHCR ጉዳይዎን ለማስኬድ የሚያስፈልጉ ማናቸውንም ተጨማሪ መረጃዎች ለማግኘት ሊደውልሎ ይችላል። ስለ ሂደቱ በስልክ ወይም በተቀበሉት የጽሁፍ መልክት ይብራራልዎታል። እባክዎን ከእርስዎ ጋር ለመገናኝት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የእውቂያ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ተመዝግቧል። ይህ ቁጥር / እነዚህ ቁጥሮች ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎን አዲሱን ቁጥርዎን በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።,am-ET,የይግባኝ ማቅረቢያ ምዝገባ ለተመዘገቡ አመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
110,5,AppointmentDate,Now(),1,3,የይግባኝ ጥያቄዎ ደርሷል። እናም በቢሮው አቅም እና ቅድሚያ  ከሚሰጣቸው ጉዳዮች መሠረት በማድረግ ይካተታል። UNHCR ጉዳይዎን ለማስኬድ የሚያስፈልጉ ማናቸውንም ተጨማሪ መረጃዎች ለማግኘት ሊደውልሎ ይችላል። ስለ ሂደቱ በስልክ ወይም በተቀበሉት የጽሁፍ መልክት ይብራራልዎታል። እባክዎን ከእርስዎ ጋር ለመገናኝት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የእውቂያ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ተመዝግቧል። ይህ ቁጥር / እነዚህ ቁጥሮች ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎን አዲሱን ቁጥርዎን በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።,am-ET,የይግባኝ ማቅረቢያ ምዝገባ ለተመዘገቡ አመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
116,6,AppointmentDate,pastDate,1,3,የይግባኝ ጥያቄዎ ደርሷል። እናም በቢሮው አቅም እና ቅድሚያ  ከሚሰጣቸው ጉዳዮች መሠረት በማድረግ ይካተታል። UNHCR ጉዳይዎን ለማስኬድ የሚያስፈልጉ ማናቸውንም ተጨማሪ መረጃዎች ለማግኘት ሊደውልሎ ይችላል። ስለ ሂደቱ በስልክ ወይም በተቀበሉት የጽሁፍ መልክት ይብራራልዎታል። እባክዎን ከእርስዎ ጋር ለመገናኝት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የእውቂያ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ተመዝግቧል። ይህ ቁጥር / እነዚህ ቁጥሮች ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎን አዲሱን ቁጥርዎን በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።,am-ET,የይግባኝ ማቅረቢያ ምዝገባ ለተመዘገቡ አመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
117,1,AppointmentDate,noDate,1,4,እንደገና የመክፈት ጥያቄዎ ደርሷል. እናም በቢሮው አቅም እና ቅድሚያ  ከሚሰጣቸው ጉዳዮች መሠረት በማድረግ  UNHCR ጉዳይዎን ለማስኬድ የሚያስፈልጉ ማናቸውንም ተጨማሪ መረጃዎች ለማግኘት ሊደውልሎ ይችላል። እባክዎን ከእርስዎ ጋር ለመገናኝት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የእውቂያ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ተመዝግቧል። ይህ ቁጥር / እነዚህ ቁጥሮች ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎን አዲሱን ቁጥርዎን በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።,am-ET,እንደገና  ለማስከፈት ላይ ለተመዘገቡ አመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
122,5,AppointmentDate,Now(),1,4,እንደገና የመክፈት ጥያቄዎ ደርሷል. እናም በቢሮው አቅም እና ቅድሚያ  ከሚሰጣቸው ጉዳዮች መሠረት በማድረግ  UNHCR ጉዳይዎን ለማስኬድ የሚያስፈልጉ ማናቸውንም ተጨማሪ መረጃዎች ለማግኘት ሊደውልሎ ይችላል። እባክዎን ከእርስዎ ጋር ለመገናኝት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የእውቂያ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ተመዝግቧል። ይህ ቁጥር / እነዚህ ቁጥሮች ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎን አዲሱን ቁጥርዎን በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።,am-ET,እንደገና  ለማስከፈት ላይ ለተመዘገቡ አመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
101,1,AppointmentDate,Now(),1,13,"የእርስዎ የ ስድተኝነት እውቅና ሂደት (ሰማያዊ ካርድ) ቃለ መጠይቅ ቀጠሮ ቀን {0} ላይ ነው። የአሠራር ሂደቱ በስልክ ጥሪ ወይም በተቀበሉት የፅሁፍ መልክት ሊብራራልዎት ይገባል።  እባክዎን ከእርስዎ ጋር ለመገናኘት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የስልክ ቁጥርዎ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው በጣም አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ሆኖ ተመዝግቧል።  ይህ ቁጥር / እነዚህ ቁጥሮች / ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎ በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።
",am-ET,ለወደፊቱ የአር.ኤስ.ዲ (RSD) ቀጠሮ ላላቸው አመልካቾች ወይም<br/>የአር.ኤስ.ዲ (RSD) ቀጠሮ ላለፋቸው አመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
101,1,AppointmentDate,pastDate,1,13,"የእርስዎ የ ስድተኝነት እውቅና ሂደት (ሰማያዊ ካርድ) ቃለ መጠይቅ ቀጠሮ ቀን {0} ላይ ነው። የአሠራር ሂደቱ በስልክ ጥሪ ወይም በተቀበሉት የፅሁፍ መልክት ሊብራራልዎት ይገባል።  እባክዎን ከእርስዎ ጋር ለመገናኘት የምንጠቀምበት የሞባይል ቁጥርዎ ዋናው መስመር መሆኑን እና የስልክ ቁጥርዎ ዝርዝሮችዎ ወቅታዊ ስለመሆናቸው በጣም አስፈላጊ ነው። ስለሆነም እባክዎን በመረጃ ክፍላችን ውስጥ ያለው የስልክ ቁጥርዎ እንደ {1} ሆኖ ተመዝግቧል።  ይህ ቁጥር / እነዚህ ቁጥሮች / ትክክል ካልሆኑ ወይም የስልክ ቁጥርዎን ከቀየሩ እባክዎ በዚህ ድር ጣቢያ ማስታወቂያ ገጽ ላይ የሚገኙትን የጥሪ ማዕከሉን ያነጋግሩ።
",am-ET,ለወደፊቱ የአር.ኤስ.ዲ (RSD) ቀጠሮ ላላቸው አመልካቾች ወይም<br/>የአር.ኤስ.ዲ (RSD) ቀጠሮ ላለፋቸው አመልካቾች።,ለተጨማሪ ዝርዝሮች እዚህ ጠቅ ያድርጉ
101,1,AppointmentDate,pastDate,1,13,"موعد مقابلتك في يوم  {0} كما قد سبق وتم شرح لك ذلك من خلال مكالمة تليفونية  أو في الرسائل القصيرة التي قد تلقيتها.
يرجي العلم بأن رقم هاتفك النقال هو القناة الرئيسية التي نستخدمها للتواصل معك ؛ فمن الاهمية ان يكون رقم هاتفك محدثا لدينا.
و لذلك يرجي العلم بان رقم الهاتف الخاص بك المسجل لدينا في قاعدة البيانات هو  {1}، إذا كان هذا الرقم أو هذه الارقام غير صحيح/صحيحة،  أو اذا كنت قد قمت بتغيير رقم هاتفك، يرجي الإتصال بمركز الإتصال علي الأرقام المتاحة علي صفحة الإعلان في هذا الموقع.

",ar-IQ,هذا بالنسبة لملتمسى اللجوء الذين ستكون مقابلة تحديد الوضع الخاص بهم فى المستقبل او لملتمسى اللجوء اللذين لم يحضروا فى المواعيد الخاصة بهم لمقابلة تحديد الوضع,لمزيد من التفاصيل برجاء الضغط هنا
102,1,AppointmentDate,pastDate,1,14,"نتيجة تحديد الوضع الخاصة بك جاهزة. موعد الاخطار بالنتيجة هو  يوم {0} ، كما قد سبق وتم شرح لك  الإجراء الخاص  بأستلام النتيجة من خلال مكالمة تليفونية  أو في الرسائل القصيرة التي قد تلقيتها. يرجي العلم بأن رقم هاتفك النقال هو القناة الرئيسية التي نستخدمها للتواصل معك ؛ فمن الاهمية ان يكون رقم هاتفك محدثا لدينا. و لذلك يرجي العلم بان رقم الهاتف الخاص بك المسجل لدينا في قاعدة البيانات هو }1{، إذا كان هذا الرقم أو هذه الارقام غير صحيح/صحيحة،  أو اذا كنت قد قمت بتغيير رقم هاتفك، يرجي الإتصال بمركز الإتصال علي الأرقام المتاحة علي صفحة الإعلان في هذا الموقع.

",ar-IQ,--,لمزيد من التفاصيل برجاء الضغط هنا
130,1,AppointmentDate,noDate,1,7,نتيجة تحديد الوضع الخاصة بك جاهزة. موعد الاخطار بالنتيجة هو  يوم  {0} ، و قد تم شرح الإجراء الخاص  بأستلام النتيجة في المكالمة / أو في الرسالة SMS التي تلقيتها. يرجى العلم أن رقم هاتفك المحمول هو القناة الرئيسية التي نستخدمها للتواصل معك ومن الأهمية  أن تكون بيانات الاتصال الخاصة بك محدثة. لذلك ، يرجى ملاحظة أن رقم هاتفك الموجود في قاعدة البيانات الخاصة بنا تم تسجيله كـ {1}. إذا كان هذا الرقم / هذه الأرقام غير صحيح و / أو إذا قمت بتغيير رقم هاتفك ، فيرجى التواصل بمركز الاتصال ، الذي تتوفر أرقامه في صفحة الإعلانات في هذا الموقع.,ar-IQ,هذا بالنسبة لملتمسى اللجوء الذين قد انتهت الدراسة الخاصة بملفاتهم وتم اخطارهم بالقرار  او بالنسبة لملتمسى اللجوء اللذين قد انتهت الدراسة الخاصة بملفاتهم ولكنهم تخلفوا عن مواعيد القرار الذى قد تم اخطارهم بها,لمزيد من التفاصيل برجاء الضغط هنا
101,1,AppointmentDate,Now(),1,13,"موعد مقابلتك في يوم  {0} كما قد سبق وتم شرح لك ذلك من خلال مكالمة تليفونية  أو في الرسائل القصيرة التي قد تلقيتها.
يرجي العلم بأن رقم هاتفك النقال هو القناة الرئيسية التي نستخدمها للتواصل معك ؛ فمن الاهمية ان يكون رقم هاتفك محدثا لدينا.
و لذلك يرجي العلم بان رقم الهاتف الخاص بك المسجل لدينا في قاعدة البيانات هو  {1}، إذا كان هذا الرقم أو هذه الارقام غير صحيح/صحيحة،  أو اذا كنت قد قمت بتغيير رقم هاتفك، يرجي الإتصال بمركز الإتصال علي الأرقام المتاحة علي صفحة الإعلان في هذا الموقع.

",ar-IQ,هذا بالنسبة لملتمسى اللجوء الذين ستكون مقابلة تحديد الوضع الخاص بهم فى المستقبل او لملتمسى اللجوء اللذين لم يحضروا فى المواعيد الخاصة بهم لمقابلة تحديد الوضع,لمزيد من التفاصيل برجاء الضغط هنا
